SYMBOL,BME01 ,BME02,BMe6,UMe7 ,UMe8,UMe9 
TOM1,5887.865466,6816.55628,7320.287222,13431.38878,22354.19099,15566.6938
TOM1L1,3520.320118,3264.961415,9316.630431,45850.73805,33098.62678,25167.0133
TOM1L2,2016.636776,6742.658128,5042.100232,7178.635184,6747.746123,9085.074937
TOMM22,47872.47394,51481.59589,806.467912,1880.971433,7042.984247,1965.462067
TOMM40,3791.038347,7441.960092,1623.712918,30693.71644,41657.25293,1296.500116
TOR1A,16564.727,6682.021227,5674.41239,1480.624323,1405.054817,11346.72593
TOR1AIP2,28230.87254,973.0988775,4232.837764,8596.829629,11296.68715,49098.93608
TP53I3,1070.142832,331.8954226,2440.071715,311.9180902,1715.589582,4690.859271
TPBG,51047.36097,52849.41496,151073.7278,3011947.422,1731988.927,2453380.309
TPD52L2,49428.42594,47615.12831,64643.02591,118763.3627,145252.4495,115824.0411
TPI1,350039.6454,377248.5263,822169.812,2324899.231,2186077.844,1886522.288
TPM1,36168.29743,22687.96268,16400.7725,44350.64573,22322.10099,36294.4874
TPM2,6131.312203,4897.519098,12045.16214,10558.91705,10509.73129,3529.018692
TPM3,2218.596384,318.2821532,14860.9389,25686.44851,25105.5674,32374.57752
TPM4,12177.4493,4974.824441,1938.336859,20667.57767,7341.81686,12002.97607
TPP2,36151.62959,31305.71048,477863.049,395871.7444,340725.6449,237882.4931
TPST1,9661.073274,1683.745689,513.4344593,20737.27556,29982.34258,25838.8662
TPT1,53877.82493,15845.1165,22610.17302,114108.4134,74873.03504,86016.44486
TRAF7,1627.737115,6835.727505,2000.305291,8678.458007,16077.54276,12982.12996
TRAM1,3199.727268,3510.511856,4150.961536,18955.21327,23228.72431,16978.59322
TRAP1,2893.265947,1317.961022,3424.337532,20952.31527,19204.50285,16061.3102
TRAPPC4,3080.10858,2269.20961,17139.19966,28739.19944,13552.95534,10877.67655
TRHDE,15244.34946,8214.211867,19488.54103,128256.3201,57122.01998,34834.94456
TRIM25,35684.91075,389.6826651,1849.505099,11483.32235,9958.53131,7364.221014
TRIM28,1194.650715,3562.150943,4945.494063,14333.49822,13623.32791,15408.38044
TRIO,15029.82245,21300.0768,30950.82997,105338.0865,140870.2958,102804.5776
TRIOBP,16466.87994,6327.931819,13317.12496,50433.43734,35345.63927,49092.46556
TRIP12,2837.209027,9112.619963,2950.480338,22773.69006,16294.07563,12528.05832
TRIP13,52966.3225,56371.69989,70945.56782,53003.89173,114102.7688,83038.80397
TRIP6,5170.740801,3625.046726,10285.26332,18933.40164,37439.61906,64008.0865
TRNT1,8389.663755,1497.407211,2862.810602,16970.70925,16204.0622,11850.02069
TRPA1,3616.349665,6122.140071,4823.933046,38899.07049,42025.75028,35251.01504
TRPM4,11525.07087,7240.666644,9496.280142,16480.83844,25238.46355,18950.86229
TSG101,97317.13147,62582.14677,65693.67958,237091.1098,177475.861,180024.4313
TSPAN14,107517.77,66506.90062,89589.29468,398255.7771,227259.5663,226482.3191
TSPAN31,424.9214911,389.8762232,2368.325649,302.5271523,2490.096075,904.9985388
TSPAN6,7232.145025,3584.991102,12848.75719,43342.94861,42667.45719,58041.13481
TSPAN9,29258.10654,34290.02933,46884.57235,496781.5377,457098.6341,203685.1504
TSPO,910.2313384,2856208.631,52500.36605,80898.85696,369102.7917,430588.2951
TTC1,3244.428696,21008.88623,21564.73013,41527.42776,41056.50709,23906.61973
TTC37,1436.430113,636.1047203,2576.291864,11113.30811,12520.45517,13218.34426
TTC38,793.9196542,3939.385136,992.5835649,8078.338101,9736.450127,6823.451877
TTC7A,13285.3269,5743.096899,11692.069,41172.3629,17215.50944,26767.06185
TTC7B,12416.71156,12723.68324,14576.53849,84120.72401,73317.2876,80126.15728
TTLL12,42250.19728,26235.94578,38647.46764,161018.562,133483.9014,136474.9107
TTPAL,1400.016328,1906.700513,1031.983991,13183.93174,14298.39097,8656.257239
TTYH3,4569.792572,8166.356016,22603.27149,22842.78412,42652.67225,29245.45431
TUBA1C,175229.4017,123292.0716,410773.8071,1514401.295,898517.2952,870266.6898
TUBA4A,2647940.409,1316019.927,960445.6046,2159963.573,1093213.334,763054.4969
TUBB,259378.4349,360522.751,541404.7207,2986299.864,2294590.933,1928824.329
TUBB1,977889.896,585579.5697,693748.2781,1057612.927,1850769.962,291702.5976
TUBB4A,13784.71188,5211.28043,13203.09367,11079.38956,4676.701678,6204.831195
TUBB6,13766.30753,26961.35998,35581.64253,169105.3092,112552.2497,126306.9584
TUBGCP5,349.6138832,389.8914813,1528.218951,4848.334254,11224.83591,4883.873056
TUFM,23535.98422,14688.04826,21766.00643,35974.9543,64599.60462,36214.75149
TWF1,7757.156126,7132.158187,22122.80947,135745.1527,128441.819,90755.39661
TWF2,15309.13879,4296.23368,68494.22756,102395.5928,89236.15306,126549.6142
TXN,64593.09051,44514.20822,55147.87731,190949.5216,143873.532,142474.4142
TXNDC5,76682.89323,25107.44369,45402.27149,266897.4601,320962.0907,206440.7988
TXNDC9,918.1474193,2971.499722,7556.241863,64517.48117,31882.89651,31591.78841
TXNIP,81379.29663,98519.96715,41298.39858,128316.4164,111717.146,96158.42327
TXNRD1,148451.7545,128563.6671,81149.299,512556.2284,679588.6351,401962.8923
U2AF2,2711.726874,1141.024763,5657.136517,30155.70091,16788.29459,1131.761183
UACA,11489.57624,19927.83803,27227.80944,54867.80082,55373.33491,34325.9007
UAP1,51560.22316,43988.50063,86116.85199,279626.8816,158846.2043,168585.3825
UBA1,129130.2982,107354.912,179999.5437,768233.2481,642190.7378,618692.2677
UBA6,11284.30354,624.3415771,15553.45734,43397.22227,36336.90383,2056.061919
UBASH3B,944.4582918,915.299371,2747.017284,39716.01182,36090.91671,29900.46629
UBE2I,6011.580542,20342.97757,39203.25816,33808.66024,3463.358218,34192.32299
UBE2K,9701.475731,9620.932024,12920.18667,16674.81772,8710.056236,10954.37245
UBE2L3,392.6412356,2572.819975,5954.874283,30722.65234,28856.89463,18499.40768
UBE2M,50995.90876,14482.57342,15225.96935,123361.1597,134484.9981,121104.4986
UBE2N,53612.46908,71489.81167,67110.31479,422656.3502,330868.0286,336569.5348
UBE2O,748.3197472,4775.571466,14303.0337,21824.64194,6114.656448,2237.96283
UBE2V1,10753.30303,4945.144821,21321.12745,11314.70951,3816.179619,277.1756932
UBE3A,2034.071267,6714.76896,7732.205995,11041.63139,8235.331364,3576.130948
UBE3B,5769.907811,3745.197856,7266.554093,20538.06811,10490.95448,22599.0354
UBL3,2954.072713,998.6195856,11952.28445,16458.329,12980.68652,13615.54293
UBQLN1,1812.164321,6257.152165,11703.51677,38411.07601,29249.03359,21706.01801
UBR4,23202.49438,23725.40527,32221.9472,78208.12794,67053.90424,26712.12784
UBTD1,6743.476394,35528.55041,13620.31967,76794.3417,70424.85091,65071.39829
UCHL1,82494.95847,76915.30188,214939.6567,1424668.703,1090059.731,1152376.589
UEVLD,8913.546121,2383.410977,43636.28415,22624.03385,46444.30536,27959.09189
UFD1,10086.75716,16698.99381,54142.32464,30743.12336,19913.59075,17374.00516
UGDH,130275.617,149329.3783,158375.4689,382195.2669,420666.1901,299733.5946
UGGT1,13007.87808,119607.2523,11044.43442,1838.920329,3679.967914,13767.47942
UGP2,38484.03824,56896.87128,76525.61056,414675.5208,341203.7032,256458.2572
UGT2A1,2647.975814,50837.30309,1966.785103,5297.965628,2841.08908,359.1265045
ULBP1,3352.270367,2248.520119,4304.148569,40738.75655,14647.7446,20684.6057
UMPS,26204.63653,5101.912035,85735.67428,55150.31776,54490.32185,51465.61935
UNC13D,95882.52468,95557.59508,46143.03088,81535.47872,62383.99331,30199.69629
UNC45A,11921.16265,25254.77158,36390.72588,45423.82309,49911.69534,42342.46637
UPF1,895.7917069,3982.902697,859.4605572,14602.95955,984.817705,1688.009622
UQCRC2,28935.6302,5998.911745,2255.082273,8903.7685,2047.287022,12101.74538
USO1,42303.26328,35095.80092,35946.86417,102173.9297,68385.15792,74993.95832
USP10,5388.970211,3708.562577,1777.912701,50027.6088,45535.51066,18860.31365
USP12,306.5475159,1436.791476,2490.92625,3705.613164,1836.73386,410.1826529
USP14,92330.78395,78654.05013,56438.3909,261553.7658,246652.0508,193176.2997
USP15,5964.910677,9688.821794,5067.726346,25828.6872,19975.63649,17016.42164
USP47,21521.14854,18448.36131,12537.72552,1259.367725,14515.70146,35491.30303
USP5,60389.30531,67145.5986,67150.91873,257036.8867,255912.7092,250699.559
USP9X,29986.82433,23114.3877,14949.66984,60596.45217,32202.23229,43128.08138
UTRN,110655.3719,88778.72035,5629.609274,115970.5434,18428.33856,17046.56974
VAMP7,20795.87063,10950.84725,17589.82204,73502.60212,69800.07427,29170.7365
VANGL1,5113.03482,4522.459492,31851.9872,39040.60116,24825.3826,16612.2467
VARS1,21019.85106,33163.63187,21328.13808,47988.412,48823.06077,29755.27616
VASN,22620.43445,16908.94566,48416.65558,68412.66487,85542.51767,40717.5118
VASP,45692.49692,56719.23248,84393.80271,231163.8399,176177.8924,216923.0931
VAT1,266408.8612,184443.801,1239662.697,2367467.611,2531150.95,2368321.667
VAT1L,2935.288737,5443.98372,6458.008156,1785.839417,13513.17886,1393.191146
VAV2,2653.42086,3597.800426,2256.393511,16045.9486,10644.1411,13833.53365
VBP1,12735.59056,11915.96559,18499.40571,94187.20625,38581.9158,67374.06376
VCAN,96204.60147,111402.24,1539978.58,514032.8437,807189.4937,363238.1923
VCL,747193.1876,1157850.3,702019.3156,5352511.881,4267434.928,5354091.869
VCP,291939.32,245326.2584,244458.9435,1273040.077,870687.7545,778009.5171
VDAC1,80834.35843,38173.16318,107319.9032,259928.015,275273.6641,232742.0295
VDAC2,58649.90438,146507.1371,76010.37512,259224.1152,291777.3875,208721.0723
VDAC3,17010.36222,3435.265966,26807.56073,96631.80206,81331.21739,65311.20493
VEPH1,5383.015123,3818.138861,34445.95,26281.67455,65545.29251,17864.36311
VIM,2911679.546,2052936.899,1135441.426,2646810.181,1001030.805,1142252.426
VPS25,7023.427911,7103.931559,481.7679618,6519.261028,3413.763683,2194.602748
VPS26A,54339.41082,44395.31893,25793.76296,170949.3887,119582.8075,120725.862
VPS28,11572.78238,2495.084528,3083.762269,11033.62787,7685.76178,14389.7193
VPS33A,2118.962815,989.670515,1107.944244,8045.773258,3463.723281,3530.46493
VPS35,171481.3185,135924.0009,143449.4776,528457.3294,431776.0662,434936.6075
VPS35L,9121.612551,1463.3453,6181.501385,7498.140907,6989.587558,1463.709815
VPS45,2812.045282,4910.471928,1577.861292,7851.548792,8672.293819,1867.173379
VPS4A,6814.649242,1505.712287,5545.797726,1792.386776,11761.3535,6616.190906
VPS4B,1862.345367,4913.105927,2012.641552,19114.52191,21172.99003,16233.37363
VTN,3306515.383,1911151.399,1024667.084,2985522.203,1596655.395,1550927.798
WARS1,66857.29998,70924.37087,123825.0159,329290.3454,217494.7594,273495.0669
WASF2,1382.318574,3043.18725,2936.157864,53961.69009,39172.00417,52474.51079
WASF3,2990.319737,6095.735073,5515.491208,10205.64201,24292.03077,16902.83432
WASHC1,4870.534864,3157.369448,1448.78946,63423.89388,59345.49327,60547.22604
WBP2,24407.65772,1576.85329,15542.94386,129793.7027,35009.41516,28202.03109
WDFY1,6109.151234,1116.26803,3182.478437,27334.5565,14974.5796,25891.10987
WDR1,235468.1064,340004.6688,293990.9437,2438878.941,2360004.474,2663747.103
WDR11,6896.186219,16982.78932,39860.7387,64811.97666,14722.63854,43112.74079
WDR20,2552.739278,20822.23014,11801.29177,15684.18182,10362.17996,8191.912904
WDR26,8636.82288,10738.03723,3179.500406,25847.19456,21392.96456,21925.33053
WDR48,1148.807979,4246.415687,4573.331662,1937.544459,6473.87354,8307.070341
WLS,80895.46974,62091.24225,27514.99634,343557.6657,449367.8348,521629.2017
WNT5A,16865.12334,22776.3148,57621.85864,256944.7082,323141.0104,170959.0979
WNT5B,20746.16951,14898.57747,25350.46471,85394.10439,39938.29247,17267.03135
XPNPEP1,31692.70378,24051.54873,29931.54325,105384.3021,96250.82703,85457.28558
XPO1,28025.19131,23401.34052,25770.84807,43487.23371,94773.15174,81972.17653
XPO6,935.5381913,6315.867136,1127.22767,6037.122941,6725.493343,16934.20914
XPOT,3650.187433,3179.531983,15258.1875,33453.38596,32469.67971,26209.1008
XPR1,6271.728388,7070.609978,3577.895788,43757.93606,1036.785974,2859.429969
XRCC5,13707.73374,11440.59524,7093.724839,60499.50314,30754.06369,25663.11391
XRN1,4756.39198,3340.44196,4613.262044,40396.94935,9073.738418,53167.21124
XYLT1,23465.34879,9477.988373,2549.689743,9396.274233,39913.52308,10756.33224
YARS1,47129.41152,50369.39045,46508.52439,173670.4653,189464.1448,157476.7866
YBX1,24950.05225,25074.19679,13218.24337,162941.8262,39244.00088,76825.96845
YES1,913.764054,4483.904829,12713.59678,20630.27488,18966.3502,7689.8563
YIF1B,17742.71613,5654.40712,5641.009599,41292.69622,40560.1774,40324.1376
YIPF4,6449.120549,6651.061834,3377.130788,17324.2631,12069.13534,4231.30717
YKT6,14054.73292,12218.84463,13871.92857,99440.90139,86382.00944,72492.63864
YWHAB,95676.25088,70492.95358,134475.5596,66762.44386,53642.58089,114412.7682
YWHAE,237512.0342,188754.768,247548.8706,591337.8193,409829.8048,1252255.982
YWHAG,140861.6817,125894.8268,110940.921,500995.5277,466410.9056,568023.0269
YWHAH,154031.4823,153702.9965,49516.58673,318749.784,194495.4013,320342.3599
YWHAQ,206348.5031,169116.4242,158161.9487,1076048.588,708186.6233,1218817.31
YWHAZ,336099.5341,377308.8396,167144.4485,804558.3869,531083.2098,699372.1761
ZC3HAV1,41428.11689,72761.75211,57859.47861,145498.8864,124832.6296,146536.9123
ZDHHC20,2387.382067,2601.399703,12328.23217,32410.98638,27695.6935,32343.8525
ZDHHC5,30891.01727,29495.82501,39072.56795,371826.3403,242707.5391,334918.4823
ZDHHC8,7835.777261,5380.249437,7772.247737,48474.64769,25830.37316,32054.95765
ZDHHC9,45058.34924,29582.93577,10013.3783,30414.78339,19640.99682,26061.64581
ZFAND2B,7322.023295,33656.75653,15406.11297,60787.76959,41452.76338,61274.92543
ZPR1,4017.504905,3503.157876,8242.321559,13792.1602,19834.57399,21052.83679
ZW10,1204.943801,1331.451174,3448.499699,16938.81257,13803.33388,943.4124446
ZYX,93141.14713,51453.21861,109103.1106,958817.5336,658973.7016,1284962.241
ZZEF1,9694.620079,5167.767992,38430.41193,11500.67894,58881.12295,22386.50383
